,league,player_id,salary,season,season_end,season_start,team,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,draft_year,height,position,shoots,weight
5407,NBA,kingst01,100000,1997-98,1998,1997,Sacramento Kings,0.9,47.8,23.5,70.7,438,11.9,6.4,3.3,10.9,47.9,1989,6-11,Power Forward and Center,Left,230.0
5408,NBA,kitegr01,120000,1984-85,1985,1984,Boston Celtics,0.5,43.8,16.7,48.6,680,6.5,2.5,3.8,5.6,43.8,1983,6-11,Center,Right,250.0
5409,NBA,kitegr01,150000,1985-86,1986,1985,Boston Celtics,0.5,43.8,16.7,48.6,680,6.5,2.5,3.8,5.6,43.8,1983,6-11,Center,Right,250.0
5410,NBA,kitegr01,200000,1987-88,1988,1987,Los Angeles Clippers,0.5,43.8,16.7,48.6,680,6.5,2.5,3.8,5.6,43.8,1983,6-11,Center,Right,250.0
5411,NBA,kitegr01,250000,1988-89,1989,1988,Los Angeles Clippers,0.5,43.8,16.7,48.6,680,6.5,2.5,3.8,5.6,43.8,1983,6-11,Center,Right,250.0
5412,NBA,kitegr01,480000,1990-91,1991,1990,Orlando Magic,0.5,43.8,16.7,48.6,680,6.5,2.5,3.8,5.6,43.8,1983,6-11,Center,Right,250.0
5413,NBA,kitegr01,700000,1991-92,1992,1991,Orlando Magic,0.5,43.8,16.7,48.6,680,6.5,2.5,3.8,5.6,43.8,1983,6-11,Center,Right,250.0
5414,NBA,kitegr01,775000,1992-93,1993,1992,Orlando Magic,0.5,43.8,16.7,48.6,680,6.5,2.5,3.8,5.6,43.8,1983,6-11,Center,Right,250.0
5415,NBA,kitegr01,985000,1993-94,1994,1993,Orlando Magic,0.5,43.8,16.7,48.6,680,6.5,2.5,3.8,5.6,43.8,1983,6-11,Center,Right,250.0
5416,NBA,kitegr01,1195000,1994-95,1995,1994,Orlando Magic,0.5,43.8,16.7,48.6,680,6.5,2.5,3.8,5.6,43.8,1983,6-11,Center,Right,250.0
5417,NBA,kittlke01,1356000,1996-97,1997,1996,New Jersey Nets,2.6,43.9,37.8,78.0,507,16.0,14.1,3.9,44.8,49.3,1996,6-5,Shooting Guard,Right,179.0
5418,NBA,kittlke01,1559040,1997-98,1998,1997,New Jersey Nets,2.6,43.9,37.8,78.0,507,16.0,14.1,3.9,44.8,49.3,1996,6-5,Shooting Guard,Right,179.0
5419,NBA,kittlke01,1762000,1998-99,1999,1998,New Jersey Nets,2.6,43.9,37.8,78.0,507,16.0,14.1,3.9,44.8,49.3,1996,6-5,Shooting Guard,Right,179.0
5420,NBA,kittlke01,7166666,1999-00,2000,1999,New Jersey Nets,2.6,43.9,37.8,78.0,507,16.0,14.1,3.9,44.8,49.3,1996,6-5,Shooting Guard,Right,179.0
5421,NBA,kittlke01,7770000,2000-01,2001,2000,New Jersey Nets,2.6,43.9,37.8,78.0,507,16.0,14.1,3.9,44.8,49.3,1996,6-5,Shooting Guard,Right,179.0
5422,NBA,kittlke01,8166667,2001-02,2002,2001,New Jersey Nets,2.6,43.9,37.8,78.0,507,16.0,14.1,3.9,44.8,49.3,1996,6-5,Shooting Guard,Right,179.0
5423,NBA,kittlke01,8966667,2002-03,2003,2002,New Jersey Nets,2.6,43.9,37.8,78.0,507,16.0,14.1,3.9,44.8,49.3,1996,6-5,Shooting Guard,Right,179.0
5424,NBA,kittlke01,9266666,2003-04,2004,2003,New Jersey Nets,2.6,43.9,37.8,78.0,507,16.0,14.1,3.9,44.8,49.3,1996,6-5,Shooting Guard,Right,179.0
5425,NBA,kittlke01,9566667,2004-05,2005,2004,Los Angeles Clippers,2.6,43.9,37.8,78.0,507,16.0,14.1,3.9,44.8,49.3,1996,6-5,Shooting Guard,Right,179.0
5426,NBA,kleinjo01,450000,1985-86,1986,1985,Sacramento Kings,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5427,NBA,kleinjo01,575000,1987-88,1988,1987,Sacramento Kings,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5428,NBA,kleinjo01,725000,1988-89,1989,1988,Sacramento Kings,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5429,NBA,kleinjo01,850000,1990-91,1991,1990,Boston Celtics,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5430,NBA,kleinjo01,950000,1991-92,1992,1991,Boston Celtics,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5431,NBA,kleinjo01,1150000,1992-93,1993,1992,Boston Celtics,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5432,NBA,kleinjo01,650000,1993-94,1994,1993,Phoenix Suns,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5433,NBA,kleinjo01,845000,1994-95,1995,1994,Phoenix Suns,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5434,NBA,kleinjo01,1040000,1995-96,1996,1995,Phoenix Suns,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5435,NBA,kleinjo01,1235000,1996-97,1997,1996,Phoenix Suns,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5436,NBA,kleinjo01,272250,1997-98,1998,1997,Chicago Bulls,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5437,NBA,kleinjo01,1000000,1998-99,1999,1998,Phoenix Suns,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5438,NBA,kleinjo01,510000,1999-00,2000,1999,Portland Trail Blazers,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5439,NBA,kleinjo01,1200000,2000-01,2001,2000,Indiana Pacers,0.6,45.3,27.1,79.4,965,10.5,4.8,4.1,19.1,45.4,1985,6-11,Center,Right,255.0
5440,NBA,kleizli01,879360,2005-06,2006,2005,Denver Nuggets,0.8,43.5,33.5,76.3,409,12.4,8.7,3.6,13.6,50.2,2005,6-8,Small Forward and Power Forward,Right,245.0
5441,NBA,kleizli01,945360,2006-07,2007,2006,Denver Nuggets,0.8,43.5,33.5,76.3,409,12.4,8.7,3.6,13.6,50.2,2005,6-8,Small Forward and Power Forward,Right,245.0
5442,NBA,kleizli01,1011360,2007-08,2008,2007,Denver Nuggets,0.8,43.5,33.5,76.3,409,12.4,8.7,3.6,13.6,50.2,2005,6-8,Small Forward and Power Forward,Right,245.0
5443,NBA,kleizli01,1824493,2008-09,2009,2008,Denver Nuggets,0.8,43.5,33.5,76.3,409,12.4,8.7,3.6,13.6,50.2,2005,6-8,Small Forward and Power Forward,Right,245.0
5444,NBA,kleizli01,4995000,2010-11,2011,2010,Toronto Raptors,0.8,43.5,33.5,76.3,409,12.4,8.7,3.6,13.6,50.2,2005,6-8,Small Forward and Power Forward,Right,245.0
5445,NBA,kleizli01,4605000,2011-12,2012,2011,Toronto Raptors,0.8,43.5,33.5,76.3,409,12.4,8.7,3.6,13.6,50.2,2005,6-8,Small Forward and Power Forward,Right,245.0
5446,NBA,kleizli01,4600000,2012-13,2013,2012,Toronto Raptors,0.8,43.5,33.5,76.3,409,12.4,8.7,3.6,13.6,50.2,2005,6-8,Small Forward and Power Forward,Right,245.0
5447,NBA,knighbi01,433000,1984-85,1985,1984,Kansas City Kings,2.3,50.7,28.4,82.7,821,18.2,16.9,5.3,63.9,50.9,1974,6-6,Small Forward and Shooting Guard,Right,195.0
5448,NBA,knighbr03,2563320,2011-12,2012,2011,Detroit Pistons,4.0,41.3,35.4,81.2,421,13.9,14.5,3.2,11.6,47.6,2011,6-3,Point Guard and Shooting Guard,Right,195.0
5449,NBA,knighbr03,2755560,2012-13,2013,2012,Detroit Pistons,4.0,41.3,35.4,81.2,421,13.9,14.5,3.2,11.6,47.6,2011,6-3,Point Guard and Shooting Guard,Right,195.0
5450,NBA,knighbr03,2793960,2013-14,2014,2013,Milwaukee Bucks,4.0,41.3,35.4,81.2,421,13.9,14.5,3.2,11.6,47.6,2011,6-3,Point Guard and Shooting Guard,Right,195.0
5451,NBA,knighbr03,3553917,2014-15,2015,2014,Phoenix Suns,4.0,41.3,35.4,81.2,421,13.9,14.5,3.2,11.6,47.6,2011,6-3,Point Guard and Shooting Guard,Right,195.0
5452,NBA,knighbr03,12000000,2015-16,2016,2015,Phoenix Suns,4.0,41.3,35.4,81.2,421,13.9,14.5,3.2,11.6,47.6,2011,6-3,Point Guard and Shooting Guard,Right,195.0
5453,NBA,knighbr03,12606250,2016-17,2017,2016,Phoenix Suns,4.0,41.3,35.4,81.2,421,13.9,14.5,3.2,11.6,47.6,2011,6-3,Point Guard and Shooting Guard,Right,195.0
5454,NBA,knighbr03,13618750,2017-18,2018,2017,Phoenix Suns,4.0,41.3,35.4,81.2,421,13.9,14.5,3.2,11.6,47.6,2011,6-3,Point Guard and Shooting Guard,Right,195.0
5455,NBA,knighbr01,949320,1997-98,1998,1997,Cleveland Cavaliers,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5456,NBA,knighbr01,1092000,1998-99,1999,1998,Cleveland Cavaliers,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5457,NBA,knighbr01,1234080,1999-00,2000,1999,Cleveland Cavaliers,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5458,NBA,knighbr01,4250000,2000-01,2001,2000,Cleveland Cavaliers,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5459,NBA,knighbr01,4500000,2001-02,2002,2001,Memphis Grizzlies,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5460,NBA,knighbr01,5000000,2002-03,2003,2002,Memphis Grizzlies,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5461,NBA,knighbr01,5000000,2003-04,2004,2003,Washington Wizards,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5462,NBA,knighbr01,932546,2004-05,2005,2004,Charlotte Bobcats,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5463,NBA,knighbr01,4600000,2005-06,2006,2005,Charlotte Bobcats,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5464,NBA,knighbr01,4400000,2006-07,2007,2006,Charlotte Bobcats,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5465,NBA,knighbr01,1600000,2007-08,2008,2007,Los Angeles Clippers,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5466,NBA,knighbr01,2000000,2008-09,2009,2008,Utah Jazz,6.1,41.2,13.4,78.9,729,14.9,7.3,2.4,32.6,41.4,1997,5-10,Point Guard,Right,173.0
5467,NBA,knighne01,468000,1990-91,1991,1990,Phoenix Suns,2.8,43.6,26.3,73.0,276,11.3,6.2,1.3,4.2,44.4,1990,6-1,Point Guard,Right,175.0
5468,NBA,knighne01,469000,1991-92,1992,1991,Phoenix Suns,2.8,43.6,26.3,73.0,276,11.3,6.2,1.3,4.2,44.4,1990,6-1,Point Guard,Right,175.0
5469,NBA,knighne01,469000,1992-93,1993,1992,Phoenix Suns,2.8,43.6,26.3,73.0,276,11.3,6.2,1.3,4.2,44.4,1990,6-1,Point Guard,Right,175.0
5470,NBA,knighne01,496000,1993-94,1994,1993,San Antonio Spurs,2.8,43.6,26.3,73.0,276,11.3,6.2,1.3,4.2,44.4,1990,6-1,Point Guard,Right,175.0
5471,NBA,knighne01,150000,1994-95,1995,1994,Portland Trail Blazers,2.8,43.6,26.3,73.0,276,11.3,6.2,1.3,4.2,44.4,1990,6-1,Point Guard,Right,175.0
5472,NBA,knighne01,537500,1998-99,1999,1998,Toronto Raptors,2.8,43.6,26.3,73.0,276,11.3,6.2,1.3,4.2,44.4,1990,6-1,Point Guard,Right,175.0
5473,NBA,knightr01,220000,1996-97,1997,1996,Los Angeles Lakers,0.6,43.8,25.9,69.6,371,11.4,3.4,3.1,7.9,44.4,1996,7-0,Center,Right,235.0
5474,NBA,knightr01,2000000,1997-98,1998,1997,Boston Celtics,0.6,43.8,25.9,69.6,371,11.4,3.4,3.1,7.9,44.4,1996,7-0,Center,Right,235.0
5475,NBA,knightr01,2400000,1998-99,1999,1998,Los Angeles Lakers,0.6,43.8,25.9,69.6,371,11.4,3.4,3.1,7.9,44.4,1996,7-0,Center,Right,235.0
5476,NBA,knightr01,2800000,1999-00,2000,1999,Los Angeles Lakers,0.6,43.8,25.9,69.6,371,11.4,3.4,3.1,7.9,44.4,1996,7-0,Center,Right,235.0
5477,NBA,knightr01,3200000,2000-01,2001,2000,New York Knicks,0.6,43.8,25.9,69.6,371,11.4,3.4,3.1,7.9,44.4,1996,7-0,Center,Right,235.0
5478,NBA,knightr01,3600000,2001-02,2002,2001,New York Knicks,0.6,43.8,25.9,69.6,371,11.4,3.4,3.1,7.9,44.4,1996,7-0,Center,Right,235.0
5479,NBA,knightr01,4000000,2002-03,2003,2002,New York Knicks,0.6,43.8,25.9,69.6,371,11.4,3.4,3.1,7.9,44.4,1996,7-0,Center,Right,235.0
5480,NBA,knightr01,4402500,2003-04,2004,2003,New York Knicks,0.6,43.8,25.9,69.6,371,11.4,3.4,3.1,7.9,44.4,1996,7-0,Center,Right,235.0
5481,NBA,kofoeba01,75000,1987-88,1988,1987,Utah Jazz,1.0,38.7,18.8,61.4,111,5.7,1.5,0.5,0.0,39.7,1987,6-4,Shooting Guard,Right,210.0
5482,NBA,kofoeba01,125000,1988-89,1989,1988,Utah Jazz,1.0,38.7,18.8,61.4,111,5.7,1.5,0.5,0.0,39.7,1987,6-4,Shooting Guard,Right,210.0
5483,NBA,kofoeba01,130000,1991-92,1992,1991,Seattle SuperSonics,1.0,38.7,18.8,61.4,111,5.7,1.5,0.5,0.0,39.7,1987,6-4,Shooting Guard,Right,210.0
5484,NBA,kofoeba01,140000,1992-93,1993,1992,Boston Celtics,1.0,38.7,18.8,61.4,111,5.7,1.5,0.5,0.0,39.7,1987,6-4,Shooting Guard,Right,210.0
5485,NBA,koncajo01,475250,1985-86,1986,1985,Atlanta Hawks,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5486,NBA,koncajo01,650000,1986-87,1987,1986,Atlanta Hawks,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5487,NBA,koncajo01,675000,1987-88,1988,1987,Atlanta Hawks,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5488,NBA,koncajo01,675000,1988-89,1989,1988,Atlanta Hawks,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5489,NBA,koncajo01,2200000,1989-90,1990,1989,Atlanta Hawks,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5490,NBA,koncajo01,1550000,1990-91,1991,1990,Atlanta Hawks,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5491,NBA,koncajo01,2000000,1991-92,1992,1991,Atlanta Hawks,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5492,NBA,koncajo01,2450000,1992-93,1993,1992,Atlanta Hawks,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5493,NBA,koncajo01,2900000,1993-94,1994,1993,Atlanta Hawks,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5494,NBA,koncajo01,2600000,1994-95,1995,1994,Atlanta Hawks,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5495,NBA,koncajo01,1000000,1995-96,1996,1995,Orlando Magic,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5496,NBA,koncajo01,1150000,1996-97,1997,1996,Golden State Warriors,1.0,47.0,22.6,59.7,784,9.8,4.5,4.9,29.2,47.3,1985,7-0,Center,Right,250.0
5497,NBA,kopicjo01,80000,1984-85,1985,1984,Denver Nuggets,0.7,49.3,27.3,81.2,118,14.2,3.7,2.7,3.5,49.8,1982,6-9,Power Forward,Right,240.0
5498,NBA,kornefr01,225000,1990-91,1991,1990,Milwaukee Bucks,0.3,36.9,26.3,59.6,89,6.2,1.9,1.1,0.0,39.8,1989,6-9,Power Forward,Right,225.0
5499,NBA,korveky01,366931,2003-04,2004,2003,Philadelphia 76ers,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5500,NBA,korveky01,620046,2004-05,2005,2004,Philadelphia 76ers,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5501,NBA,korveky01,3630363,2005-06,2006,2005,Philadelphia 76ers,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5502,NBA,korveky01,4018182,2006-07,2007,2006,Philadelphia 76ers,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5503,NBA,korveky01,4400000,2007-08,2008,2007,Utah Jazz,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5504,NBA,korveky01,4956818,2008-09,2009,2008,Utah Jazz,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5505,NBA,korveky01,5155115,2009-10,2010,2009,Utah Jazz,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5506,NBA,korveky01,5000000,2010-11,2011,2010,Chicago Bulls,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5507,NBA,korveky01,5000000,2011-12,2012,2011,Chicago Bulls,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5508,NBA,korveky01,5000000,2012-13,2013,2012,Atlanta Hawks,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5509,NBA,korveky01,6760563,2013-14,2014,2013,Atlanta Hawks,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5510,NBA,korveky01,6253521,2014-15,2015,2014,Atlanta Hawks,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5511,NBA,korveky01,5746479,2015-16,2016,2015,Atlanta Hawks,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5512,NBA,korveky01,5239437,2016-17,2017,2016,Cleveland Cavaliers,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5513,NBA,korveky01,7000000,2017-18,2018,2017,Cleveland Cavaliers,1.7,44.3,42.9,87.8,1174,12.8,9.9,3.0,70.9,57.4,2003,6-7,Small Forward and Shooting Guard and Power Forward,Right,212.0
5514,NBA,koufoko01,1129320,2008-09,2009,2008,Utah Jazz,0.5,53.4,0.0,58.2,686,15.4,5.7,5.0,28.3,53.4,2008,7-0,Center,Right,245.0
5515,NBA,koufoko01,1214040,2009-10,2010,2009,Utah Jazz,0.5,53.4,0.0,58.2,686,15.4,5.7,5.0,28.3,53.4,2008,7-0,Center,Right,245.0
5516,NBA,koufoko01,1352640,2010-11,2011,2010,Denver Nuggets,0.5,53.4,0.0,58.2,686,15.4,5.7,5.0,28.3,53.4,2008,7-0,Center,Right,245.0
5517,NBA,koufoko01,2203792,2011-12,2012,2011,Denver Nuggets,0.5,53.4,0.0,58.2,686,15.4,5.7,5.0,28.3,53.4,2008,7-0,Center,Right,245.0
5518,NBA,koufoko01,3000000,2012-13,2013,2012,Denver Nuggets,0.5,53.4,0.0,58.2,686,15.4,5.7,5.0,28.3,53.4,2008,7-0,Center,Right,245.0
5519,NBA,koufoko01,3000000,2013-14,2014,2013,Memphis Grizzlies,0.5,53.4,0.0,58.2,686,15.4,5.7,5.0,28.3,53.4,2008,7-0,Center,Right,245.0
5520,NBA,koufoko01,3000000,2014-15,2015,2014,Memphis Grizzlies,0.5,53.4,0.0,58.2,686,15.4,5.7,5.0,28.3,53.4,2008,7-0,Center,Right,245.0
5521,NBA,koufoko01,7500000,2015-16,2016,2015,Sacramento Kings,0.5,53.4,0.0,58.2,686,15.4,5.7,5.0,28.3,53.4,2008,7-0,Center,Right,245.0
5522,NBA,koufoko01,8046500,2016-17,2017,2016,Sacramento Kings,0.5,53.4,0.0,58.2,686,15.4,5.7,5.0,28.3,53.4,2008,7-0,Center,Right,245.0
5523,NBA,koufoko01,8393000,2017-18,2018,2017,Sacramento Kings,0.5,53.4,0.0,58.2,686,15.4,5.7,5.0,28.3,53.4,2008,7-0,Center,Right,245.0
5524,NBA,krystla01,125000,1987-88,1988,1987,Milwaukee Bucks,1.2,45.7,13.9,79.5,420,12.0,8.2,4.9,15.6,45.8,1986,6-9,Power Forward,Right,220.0
5525,NBA,krystla01,145000,1988-89,1989,1988,Milwaukee Bucks,1.2,45.7,13.9,79.5,420,12.0,8.2,4.9,15.6,45.8,1986,6-9,Power Forward,Right,220.0
5526,NBA,krystla01,605000,1990-91,1991,1990,Milwaukee Bucks,1.2,45.7,13.9,79.5,420,12.0,8.2,4.9,15.6,45.8,1986,6-9,Power Forward,Right,220.0
5527,NBA,krystla01,605000,1991-92,1992,1991,Milwaukee Bucks,1.2,45.7,13.9,79.5,420,12.0,8.2,4.9,15.6,45.8,1986,6-9,Power Forward,Right,220.0
5528,NBA,krystla01,605000,1992-93,1993,1992,Utah Jazz,1.2,45.7,13.9,79.5,420,12.0,8.2,4.9,15.6,45.8,1986,6-9,Power Forward,Right,220.0
5529,NBA,krystla01,644000,1993-94,1994,1993,Orlando Magic,1.2,45.7,13.9,79.5,420,12.0,8.2,4.9,15.6,45.8,1986,6-9,Power Forward,Right,220.0
5530,NBA,krystla01,515000,1994-95,1995,1994,Chicago Bulls,1.2,45.7,13.9,79.5,420,12.0,8.2,4.9,15.6,45.8,1986,6-9,Power Forward,Right,220.0
5531,NBA,krystla01,210000,1994-95,1995,1994,Orlando Magic,1.2,45.7,13.9,79.5,420,12.0,8.2,4.9,15.6,45.8,1986,6-9,Power Forward,Right,220.0
5532,NBA,kupchmi01,1150000,1984-85,1985,1984,Los Angeles Lakers,0.7,52.3,0.0,70.4,510,16.2,10.2,5.4,27.1,52.3,1976,6-9,Center and Power Forward,Right,230.0
5533,NBA,kupchmi01,1150000,1985-86,1986,1985,Los Angeles Lakers,0.7,52.3,0.0,70.4,510,16.2,10.2,5.4,27.1,52.3,1976,6-9,Center and Power Forward,Right,230.0
5534,NBA,kuzmaky01,1423560,2017-18,2018,2017,Los Angeles Lakers,2.2,45.3,33.5,73.1,147,14.1,17.3,5.9,7.0,52.1,2017,6-9,Power Forward,Right,220.0
5535,NBA,labissk01,1188840,2016-17,2017,2016,Sacramento Kings,1.0,48.0,37.5,74.6,115,14.9,7.6,4.3,3.0,49.9,2016,6-11,Power Forward,Right,235.0
5536,NBA,labissk01,1312611,2017-18,2018,2017,Sacramento Kings,1.0,48.0,37.5,74.6,115,14.9,7.6,4.3,3.0,49.9,2016,6-11,Power Forward,Right,235.0
5537,NBA,laettch01,2100000,1992-93,1993,1992,Minnesota Timberwolves,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5538,NBA,laettch01,2730000,1993-94,1994,1993,Minnesota Timberwolves,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5539,NBA,laettch01,3360000,1994-95,1995,1994,Minnesota Timberwolves,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5540,NBA,laettch01,3910000,1995-96,1996,1995,Minnesota Timberwolves,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5541,NBA,laettch01,4500000,1996-97,1997,1996,Atlanta Hawks,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5542,NBA,laettch01,5050000,1997-98,1998,1997,Atlanta Hawks,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5543,NBA,laettch01,5360000,1998-99,1999,1998,Detroit Pistons,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5544,NBA,laettch01,6062500,1999-00,2000,1999,Detroit Pistons,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5545,NBA,laettch01,6625000,2000-01,2001,2000,Dallas Mavericks,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5546,NBA,laettch01,4500000,2001-02,2002,2001,Washington Wizards,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5547,NBA,laettch01,5062500,2002-03,2003,2002,Washington Wizards,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5548,NBA,laettch01,5625000,2003-04,2004,2003,Washington Wizards,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
5549,NBA,laettch01,5500000,2004-05,2005,2004,Golden State Warriors,2.6,48.0,26.1,82.0,868,16.9,12.8,6.7,64.9,48.6,1992,6-11,Center and Power Forward,Right,235.0
