,Unnamed: 0,player_id,salary,_id,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,draft_year,height,position,shoots,weight
610,610,harprma01,4018086.75,harprma01,1.4,48.1,33.3,75.3,665,15.3,0.7191929763938772,0.7908679087632648,0.5888688969695617,49.4,1998,6.583333333333333,Shooting Guard and Small Forward,Right,231.0
611,611,harrejo01,570698.0,harrejo01,0.3,43.8,34.7,62.9,75,13.4,-0.8582358471879941,-0.17238029510067204,-0.6550506359182299,50.6,2011,6.833333333333333,Power Forward and Center,Right,275.0
612,612,harremo01,1172127.3333333333,harremo01,1.2,62.9,15.6,62.9,255,22.1,0.6600393955095569,0.4697851741419528,-0.1206027964111637,63.0,2015,6.666666666666667,Power Forward and Center,Right,240.0
613,613,harrian01,1128805.5,harrian01,2.8,37.3,29.4,77.9,145,10.3,-0.16811073687092534,-0.6310699159882611,-0.620670950335904,42.9,2015,6.5,Point Guard,Right,213.0
614,614,harrida01,1107229.0,harrida01,0.2,53.0,-,52.5,189,10.9,-0.5624679427663931,-0.21824925718943097,-0.620670950335904,53.0,2004,7.0,Center,Right,280.0
615,615,harride01,5262233.428571428,harride01,3.9,43.2,32.5,79.6,985,16.0,0.5811679543304636,-0.5393319918107432,0.9951742720334132,48.3,2004,6.25,Point Guard and Shooting Guard,Right,185.0
616,616,harriga01,1828153.75,harriga01,2.1,46.0,36.5,80.2,312,13.7,0.8966537190468378,-0.35585614345570765,-0.22061642719611174,53.4,2014,6.333333333333333,Shooting Guard,Right,210.0
617,617,harrijo01,1058668.5,harrijo01,1.5,47.5,42.7,79.7,262,11.9,0.3051179102036361,-0.26411821927818996,-0.3956402810697709,59.7,2014,6.5,Shooting Guard,Right,218.0
618,618,harrilu01,1664166.6666666667,harrilu01,1.4,42.6,34.8,79.0,800,12.8,-0.12867501628137853,-0.49346302972198447,0.17631266998165088,46.5,1993,6.416666666666667,Point Guard and Shooting Guard,Right,190.0
619,619,harriot01,2197745.4545454546,harriot01,0.6,50.5,0.0,73.8,709,12.5,-0.08923929569183171,0.4697851741419528,0.0012888161079918244,50.5,1996,6.75,Center and Power Forward,Left,235.0
620,620,harrist01,170000.0,harrist01,1.1,43.4,5.0,84.2,207,13.3,-0.16811073687092534,-0.7228078401657789,-0.6237963762979336,43.5,1985,6.416666666666667,Shooting Guard,Right,195.0
621,621,harrito02,8009867.714285715,harrito02,1.9,47.1,36.4,82.2,546,16.7,1.4881895278900394,1.2036885675620952,0.510733247918821,52.1,2011,6.75,Power Forward and Small Forward,Right,235.0
622,622,hartja01,1053592.9090909092,hartja01,2.3,41.7,31.5,78.8,341,12.2,-0.6019036633559399,-0.7686768022545378,-0.4518979483863042,43.9,2000,6.25,Point Guard,Right,185.0
623,623,hartjo01,1394520.0,hartjo01,1.3,43.5,36.1,69.5,130,10.6,0.009350005782035244,0.24044036369815808,-0.5487861532092226,53.6,2017,6.416666666666667,Shooting Guard,Right,215.0
624,624,harvedo01,861409.75,harvedo01,0.8,46.0,10.0,65.9,205,12.5,-0.44416078099775286,0.28630932578691703,-0.5737895609054596,46.0,2000,6.666666666666667,Power Forward and Small Forward,Left,220.0
625,625,haskisc01,1073000.0,haskisc01,0.2,46.7,-,68.4,27,11.3,-1.154003751609595,-0.6310699159882611,-0.7113083032347632,46.7,1993,6.916666666666667,Center,Right,250.0
626,626,hassetr01,3064881.222222222,hassetr01,1.8,44.5,31.8,76.5,644,8.4,-0.40472506040820605,-0.26411821927818996,-0.28937579836076355,45.9,2001,6.416666666666667,Shooting Guard and Small Forward,Right,200.0
627,627,hastisc01,331428.5714285714,hastisc01,0.5,44.1,29.2,81.1,578,9.2,-0.9962608692514078,-0.5393319918107432,-0.4143928368419486,45.2,1982,6.833333333333333,Power Forward and Center,Right,235.0
628,628,hastoki01,1271360.0,hastoki01,0.3,23.2,0.0,50.0,27,-1.5,-1.311746633967782,-1.0897595368758501,-0.7363117109310002,23.2,2001,6.75,Power Forward and Small Forward,Right,242.0
629,629,hawessp01,4342913.363636363,hawessp01,1.9,45.7,35.0,71.6,684,14.0,0.16709288814022216,1.0660816812958185,-0.014338313702156312,49.0,2007,7.083333333333333,Power Forward and Center,Right,245.0
630,630,hawkihe01,2350092.3076923075,hawkihe01,2.9,46.1,39.4,87.0,983,16.3,1.3501645058266256,0.10283347743188145,2.11095134047799,51.8,1988,6.25,Shooting Guard,Right,190.0
631,631,hayesja01,1910955.2857142857,hayesja01,1.1,41.5,35.6,79.8,427,10.8,0.08822144696112888,-0.12651133301191309,-0.40189113299383017,47.4,2003,6.583333333333333,Shooting Guard and Small Forward,Right,220.0
632,632,hayesst01,100000.0,hayesst01,0.4,48.2,0.0,50.0,212,8.4,-1.0356965898409545,-0.40172510554446655,-0.630047228221993,48.2,1977,7.0,Center,Right,205.0
633,633,haywago01,10875974.125,haywago01,3.4,44.6,36.4,82.1,589,17.5,1.4290359470057192,0.37804724996443495,0.7763944546913393,50.3,2010,6.666666666666667,Power Forward and Small Forward,Right,225.0
634,634,haywala01,843243.25,haywala01,0.5,34.7,26.9,76.7,72,9.0,-0.9765430089566345,-0.9521526506095733,-0.7144337291967929,39.9,2010,6.5,Small Forward,Right,225.0
635,635,haywobr01,4051648.3125,haywobr01,0.5,52.8,0.0,58.7,816,14.6,-0.20754645746047215,1.2036885675620952,0.6482519902481245,52.8,2001,7.0,Center,Right,268.0
636,636,headlu01,1164389.8333333333,headlu01,2.1,42.3,38.8,77.3,348,12.3,0.0685035866663552,-0.4475940676332255,-0.2612469647024969,51.5,2005,6.25,Point Guard and Shooting Guard,Right,185.0
637,637,hendeal01,4212213.333333333,hendeal01,0.6,46.9,19.2,63.9,652,14.5,-0.010367854512738252,0.7449989466745062,0.15443468824744352,46.9,1995,6.75,Power Forward and Center and Small Forward,Right,235.0
638,638,hendece02,1720000.0,hendece02,1.6,43.6,14.0,71.5,260,9.2,-0.1089571559866052,-0.21824925718943097,-0.6175455243738744,43.7,1997,6.583333333333333,Small Forward,Right,215.0
639,639,hendeda01,75000.0,hendeda01,1.5,40.5,0.0,68.1,22,6.7,-0.4244429207029794,-0.8145457643432967,-0.7331862849689705,40.5,1986,6.416666666666667,Shooting Guard,Right,195.0
640,640,hendege01,272312.5,hendege01,3.6,47.2,33.2,77.6,871,13.4,0.20652860872976914,-0.7686768022545378,0.28257715269065825,48.7,1978,6.166666666666667,Point Guard,Right,175.0
641,641,hendege02,4156983.0,hendege02,1.9,44.0,32.7,79.3,535,13.4,0.6600393955095569,-0.08064237092315414,-0.1487316300694303,46.4,2009,6.416666666666667,Shooting Guard,Right,215.0
642,642,hendejr01,287500.0,hendejr01,0.7,36.5,40.0,55.6,30,9.0,-0.9173894280723142,-0.8145457643432967,-0.7269354330449114,37.5,1998,6.666666666666667,Small Forward,Right,226.0
643,643,hendeke01,75000.0,hendeke01,1.5,39.3,0.0,60.7,22,6.4,-0.956825148661861,-1.0438905747870912,-0.7269354330449114,39.3,1986,6.333333333333333,Shooting Guard and Point Guard,Right,195.0
644,644,hendrma01,244921.3333333333,hendrma01,0.6,41.6,16.7,80.3,114,10.6,-0.8976715677775409,-0.26411821927818996,-0.6550506359182299,42.1,1996,6.75,Power Forward,Left,220.0
645,645,henryca01,85000.0,henryca01,0.1,46.3,40.0,70.6,28,12.5,-0.9962608692514078,-1.227366423142127,-0.7144337291967929,49.3,1984,6.5,Shooting Guard,Right,205.0
646,646,henryco01,120000.0,henryco01,1.1,37.8,37.9,75.7,93,9.7,-0.8976715677775409,-1.135628498964609,-0.7175591551588224,43.5,1986,6.583333333333333,Shooting Guard,Right,195.0
647,647,henryxa01,1899260.0,henryxa01,0.6,40.6,32.5,63.5,185,9.3,-0.4244429207029794,-0.67693887807702,-0.6956811734246151,42.8,2010,6.5,Small Forward and Shooting Guard,Left,220.0
648,648,hensojo01,5433220.5,hensojo01,1.1,53.9,27.3,57.2,405,17.1,-0.010367854512738252,0.9284747950295419,-0.11747737044913403,54.2,2012,6.916666666666667,Center and Power Forward,Right,219.0
649,649,hensost01,248062.5,hensost01,2.0,40.3,43.2,86.9,238,11.5,-0.9371072883670875,-1.227366423142127,-0.6019183945637263,48.6,1990,5.916666666666667,Point Guard,Right,177.0
650,650,herreca01,1209722.2222222222,herreca01,0.6,47.6,14.3,64.3,465,10.5,-0.503314361882073,0.10283347743188145,-0.43939624453818565,47.6,1990,6.75,Power Forward,Right,215.0
651,651,herrech01,309422.0,herrech01,2.4,33.6,32.8,69.2,70,7.8,-0.9173894280723142,-1.0897595368758501,-0.705057451310704,42.7,1999,6.166666666666667,Point Guard,Right,197.0
652,652,hibbero01,7853795.777777778,hibbero01,1.3,46.5,25.0,75.5,662,15.5,0.42342507197227636,1.341295453828372,0.40134333924778404,46.5,2008,7.166666666666667,Center,Right,270.0
653,653,hicksjj01,3017080.4444444445,hicksjj01,0.8,50.5,0.0,61.7,534,16.1,0.3248357704984094,1.5706402642721664,-0.036216295436363795,50.5,2008,6.75,Center and Power Forward,Right,242.0
654,654,hieldbu01,3596340.0,hieldbu01,2.0,44.6,41.9,87.4,244,15.4,1.3896002264161726,0.28630932578691703,-0.4081419849178894,54.5,2016,6.333333333333333,Shooting Guard,Right,214.0
655,655,higgiro01,258225.0,higgiro01,1.6,46.5,34.2,80.8,779,13.5,0.22624646902454246,0.10283347743188145,0.4607264325263469,49.8,1982,6.583333333333333,Power Forward and Small Forward,Right,200.0
656,656,higgise01,334450.0,higgise01,1.0,42.8,32.1,85.0,220,9.5,-0.3061357589343391,-0.7228078401657789,-0.7081828772727337,46.4,1990,6.75,Power Forward and Small Forward,Right,205.0
657,657,hillge01,6533140.0,hillge01,3.2,45.3,37.8,80.1,726,14.9,0.6600393955095569,-0.12651133301191309,1.1514455701348945,52.2,2008,6.25,Point Guard,Right,188.0
658,658,hillgr01,7518665.789473684,hillgr01,4.1,48.3,31.4,76.9,1026,19.0,1.7445217117220932,1.2036885675620952,2.4016159549467453,49.2,1994,6.666666666666667,Shooting Guard and Small Forward,Right,225.0
659,659,hilljo01,4014508.375,hilljo01,0.8,49.7,13.6,69.9,409,16.3,0.009350005782035244,1.1119506433845774,-0.2081147233479933,49.7,2009,6.833333333333333,Center and Power Forward,Right,235.0
660,660,hillso01,5477230.6,hillso01,1.5,39.5,32.9,80.9,305,9.0,-0.3850072001134326,-0.0347734088343954,-0.43314539261412643,46.7,2013,6.583333333333333,Small Forward,Right,225.0
661,661,hillty01,3643302.0714285714,hillty01,0.8,50.2,0.0,64.3,801,14.0,0.3051179102036361,2.396281581869826,1.0358048095397985,50.2,1990,6.75,Power Forward and Center,Right,240.0
662,662,hinriki01,5514789.846153846,hinriki01,4.8,41.1,37.5,80.0,879,12.8,0.6008858146252369,-0.21824925718943097,0.9201640489447022,48.0,2003,6.333333333333333,Point Guard and Shooting Guard,Right,190.0
663,663,hinsoro01,851050.0,hinsoro01,1.0,49.9,0.0,74.1,507,14.7,1.2515752043527586,1.5706402642721664,0.2231940594120953,49.9,1983,6.75,Small Forward and Power Forward,Right,210.0
664,664,hobsoda01,174481.0,hobsoda01,1.2,15.4,0.0,-,5,-3.3,-1.3906180751468755,-1.2732353852308858,-0.7269354330449114,15.4,2010,6.583333333333333,Shooting Guard,Left,210.0
665,665,hodgecr01,370000.0,hodgecr01,2.5,46.1,40.0,82.8,695,11.8,0.12765716755067552,-0.9521526506095733,0.12943128055120648,51.6,1982,6.166666666666667,Point Guard and Shooting Guard,Right,190.0
666,666,hodgedo01,766000.0,hodgedo01,0.8,43.7,28.6,71.1,249,10.5,-0.6216215236507133,-0.08064237092315414,-0.6644269138043188,43.9,1991,7.0,Center and Power Forward,Right,230.0
667,667,hodgeju01,1191780.0,hodgeju01,0.8,44.0,-,50.0,23,10.7,-1.311746633967782,-1.227366423142127,-0.7206845811208521,44.0,2005,6.583333333333333,Shooting Guard,Right,210.0
668,668,hoibefr01,948370.8181818182,hoibefr01,1.6,43.1,39.6,85.4,541,13.7,-0.4835965015872995,-0.3099871813669487,0.14193298439932506,51.4,1995,6.333333333333333,Shooting Guard,Right,203.0
669,669,holcora01,52033.0,holcora01,0.0,100.0,-,-,4,8.2,-1.4497716560311957,-1.4108422714971627,-0.7206845811208521,100.0,2002,6.75,Small Forward,Left,225.0
670,670,holidjr01,8249462.555555556,holidjr01,6.4,45.2,35.5,78.4,652,16.9,1.5276252484795863,0.19457140160939915,0.5013569700327322,49.8,2009,6.333333333333333,Point Guard and Shooting Guard,Right,205.0
671,671,holliro01,1400820.6666666667,holliro01,2.0,44.4,22.3,73.9,234,14.6,0.40370721167750306,1.1578196054733365,-0.43627081857615607,45.5,2015,6.583333333333333,Small Forward,Left,217.0
672,672,holliry01,1219542.0,holliry01,0.3,58.4,0.0,64.9,518,11.0,-0.8188001265984471,-0.5393319918107432,-0.3956402810697709,58.4,2006,7.0,Center and Power Forward,Right,240.0
673,673,holmeri01,1182404.3333333333,holmeri01,0.9,56.5,25.7,70.6,226,18.5,-0.030085714807511574,0.4697851741419528,-0.3331317618291783,58.1,2015,6.833333333333333,Center and Power Forward,Right,235.0
674,674,holtomi01,223333.3333333333,holtomi01,3.0,44.1,25.7,80.7,325,10.5,-0.32585361922911243,-0.9062836885208146,-0.5706641349434299,44.9,1983,6.333333333333333,Point Guard and Shooting Guard,Left,185.0
675,675,honeyje01,353333.3333333333,honeyje01,0.7,39.1,36.2,63.2,54,10.6,-0.5427500824716198,-0.67693887807702,-0.7113083032347632,45.8,1997,6.75,Power Forward,Right,245.0
676,676,honeyty01,561625.0,honeyty01,0.4,31.4,20.0,71.4,24,8.1,-1.311746633967782,-1.0897595368758501,-0.7238100070828818,32.9,2011,6.666666666666667,Small Forward,Right,188.0
677,677,hoodro01,1608046.0,hoodro01,1.9,42.2,36.7,84.1,320,13.2,0.9360894396363845,-0.26411821927818996,-0.22061642719611174,50.2,2014,6.666666666666667,Shooting Guard,Left,206.0
678,678,hoppeda01,293750.0,hoppeda01,0.6,51.8,20.0,75.1,169,11.3,-0.5624679427663931,0.19457140160939915,-0.6081692464877855,51.9,1986,6.916666666666667,Center,Right,235.0
679,679,hopsode01,745837.5,hopsode01,1.6,43.1,27.1,76.5,334,13.3,0.6008858146252369,-0.26411821927818996,-0.4987793378167486,44.0,1987,6.416666666666667,Small Forward and Shooting Guard,Right,200.0
680,680,horfoal01,11981774.727272728,horfoal01,3.2,52.5,36.8,75.4,786,18.9,1.2318573440579854,2.304543657692309,1.9578054683385386,54.6,2007,6.833333333333333,Center,Right,245.0
681,681,horfoti01,53500.0,horfoti01,0.1,30.0,-,62.8,63,4.4,-1.252593053083462,-0.9521526506095733,-0.7363117109310002,30.0,1988,7.083333333333333,Center,Right,245.0
682,682,hornaje01,2163533.333333333,hornaje01,4.9,49.6,40.3,87.7,1077,17.7,1.310728785237079,0.011095553254363552,2.682904291529412,53.0,1986,6.25,Point Guard and Shooting Guard,Right,190.0
683,683,horryro01,3359062.5,horryro01,2.1,42.5,34.1,72.6,1107,13.4,-0.16811073687092534,0.6532610224969883,1.3514728317047906,48.4,1992,6.75,Power Forward and Small Forward,Right,220.0
684,684,houseed01,1179881.0,houseed01,1.6,40.9,39.0,85.1,717,13.2,-0.06952143539705839,-0.7686768022545378,-0.09559938871492667,49.0,2000,6.083333333333333,Shooting Guard and Point Guard,Right,180.0
685,685,houstal01,9042807.692307692,houstal01,2.4,44.4,40.2,86.3,839,14.9,1.862828873490734,-0.21824925718943097,1.0076759758815317,49.8,1993,6.5,Shooting Guard,Right,200.0
686,686,houstby01,650000.0,houstby01,0.5,45.6,25.6,67.6,214,10.2,-0.7793644060089004,-0.17238029510067204,-0.5987929686016967,46.4,1992,6.416666666666667,Power Forward,Right,250.0
687,687,howarjo01,4044277.8,howarjo01,1.6,44.8,33.2,77.0,507,16.7,1.2712930646475322,1.0660816812958185,0.46697728445040626,47.6,2003,6.583333333333333,Small Forward,Right,210.0
688,688,howarju01,7212649.19047619,howarju01,2.2,46.9,12.0,76.4,1208,14.6,1.0938323219945718,1.2495575296508539,1.1358184403247464,46.9,1994,6.75,Small Forward and Power Forward and Center,Right,240.0
689,689,hubbaph01,331265.0,hubbaph01,1.3,49.5,3.8,70.6,665,13.9,0.6008858146252369,0.8826058329407828,0.1856889478677398,49.5,1979,6.666666666666667,Power Forward and Small Forward,Right,215.0
690,690,hudsole01,160388.0,hudsole01,1.2,37.5,27.7,80.6,57,13.0,-0.6216215236507133,-0.9062836885208146,-0.7144337291967929,43.1,2009,6.25,Shooting Guard and Point Guard,Right,190.0
691,691,huestjo01,1267700.6666666667,huestjo01,0.3,34.6,31.2,24.0,76,6.0,-1.0554144501357279,-0.4475940676332255,-0.6988065993866448,44.1,2014,6.583333333333333,Power Forward,Right,230.0
692,692,hugheed01,100000.0,hugheed01,1.6,41.6,36.4,69.2,97,8.9,-0.9371072883670875,-1.0897595368758501,-0.6738031916904077,46.6,1982,5.833333333333333,Point Guard,Right,165.0
693,693,hughela01,6526579.846153846,hughela01,3.1,40.6,30.9,75.7,727,14.9,1.2318573440579854,0.37804724996443495,0.2888280046147174,43.5,1998,6.416666666666667,Shooting Guard and Point Guard and Small Forward,Right,184.0
694,694,hugheri01,177830.0,hugheri01,0.9,40.9,17.6,58.3,68,8.2,-0.5230322221768463,-0.7686768022545378,-0.7363117109310002,41.3,1985,6.416666666666667,Shooting Guard,Right,215.0
695,695,hummero01,515000.0,hummero01,0.5,41.8,34.3,86.7,98,9.6,-0.7793644060089004,-0.3099871813669487,-0.6613014878422893,48.7,2012,6.666666666666667,Small Forward,Right,215.0
696,696,humphja01,979062.5,humphja01,5.5,47.6,29.7,78.2,788,13.9,0.6403215352147836,-0.40172510554446655,0.6857571017924802,49.1,1984,6.25,Shooting Guard and Point Guard,Right,185.0
697,697,humphkr01,4442018.428571428,humphkr01,0.7,46.3,29.3,70.0,800,15.4,-0.22726431775524547,0.9284747950295419,0.22631948537412497,46.9,2004,6.75,Small Forward and Power Forward,Right,235.0
698,698,humphry01,1143400.0,humphry01,0.2,34.4,0.0,53.9,85,6.6,-1.0948501707252747,-0.5393319918107432,-0.7331862849689705,34.4,2002,6.666666666666667,Power Forward and Small Forward,Right,235.0
699,699,huntebr01,493488.5,huntebr01,0.3,47.6,0.0,48.8,67,12.5,-0.8976715677775409,-0.26411821927818996,-0.6988065993866448,47.6,2003,6.583333333333333,Power Forward,Right,260.0
700,700,hunteli01,2037682.3529411764,hunteli01,2.7,38.8,36.0,74.6,937,12.1,0.12765716755067552,-0.5393319918107432,0.3075805603868952,45.8,1993,6.166666666666667,Point Guard and Shooting Guard,Right,170.0
701,701,huntest01,2236536.6,huntest01,0.2,56.0,0.0,48.5,400,13.0,-0.6610572442402601,-0.08064237092315414,-0.3893894291457116,56.0,2001,7.0,Power Forward and Center,Right,220.0
702,702,hurlebo01,2825000.0,hurlebo01,3.3,35.3,27.2,76.9,269,8.1,-0.7990822663036738,-1.0438905747870912,-0.7581896926652076,38.4,1993,6.0,Point Guard,Right,165.0
703,703,hustoge01,90000.0,hustoge01,5.1,48.3,25.4,70.8,496,12.7,0.18681074843499582,-0.9062836885208146,-0.34875889163932644,48.5,1979,6.166666666666667,Point Guard,Right,175.0
704,704,iavarma01,180000.0,iavarma01,1.0,45.9,0.0,71.0,531,7.9,-0.6807751045350334,-0.08064237092315414,-0.4706505041584819,45.9,1978,6.666666666666667,Power Forward,Right,210.0
705,705,iguodan01,9724219.57142857,iguodan01,4.4,46.6,33.3,71.0,1108,15.7,0.8375001381625174,0.7908679087632648,2.2922260462757085,51.3,2004,6.5,Small Forward and Shooting Guard,Right,215.0
706,706,ingrabr01,5400540.0,ingrabr01,2.9,45.8,32.9,66.2,190,11.7,1.1924216234684386,0.6073920604082295,-0.5800404128295189,48.7,2016,6.75,Small Forward,Right,190.0
707,707,irvinby01,375000.0,irvinby01,0.8,47.1,35.0,72.2,87,16.0,-0.5230322221768463,-0.9062836885208146,-0.6550506359182299,48.1,1989,6.416666666666667,Shooting Guard,Right,190.0
708,708,irvinky01,10657859.714285716,irvinky01,5.7,46.5,39.0,87.5,508,22.1,2.8290040279346296,0.10283347743188145,1.1045641807044502,52.5,2011,6.25,Point Guard,Right,193.0
709,709,isaacjo01,4186320.0,isaacjo01,1.0,41.9,32.7,80.6,102,12.3,0.12765716755067552,0.7449989466745062,-0.5894166907156078,48.7,2017,6.833333333333333,Power Forward,Right,210.0
710,710,isselda01,614000.0,isselda01,2.4,49.9,20.4,79.3,1218,21.4,2.9078754691137236,2.625626392313621,4.2112375869619,50.0,1970,6.75,Center and Power Forward,Right,235.0
711,711,iuzzomi01,174500.0,iuzzomi01,4.3,45.7,40.4,79.8,122,12.9,0.22624646902454246,-0.6310699159882611,-0.6050438205257559,52.5,1991,5.833333333333333,Point Guard,Right,175.0
712,712,iversal01,10299629.666666666,iversal01,6.2,42.5,31.3,78.0,914,20.9,3.716307741199432,0.14870243952064038,2.3734871212884787,45.2,1996,6.0,Shooting Guard and Point Guard,Right,165.0
713,713,iveyro01,907274.2222222222,iveyro01,1.0,40.6,36.1,70.6,492,8.4,-0.8976715677775409,-1.0438905747870912,-0.5800404128295189,45.9,2004,6.25,Shooting Guard and Point Guard,Right,200.0
714,714,iwundwe01,1050000.0,iwundwe01,1.0,41.9,30.4,78.7,130,8.3,-0.6807751045350334,-0.40172510554446655,-0.6425489320701114,45.7,2017,6.583333333333333,Small Forward,Right,195.0
715,715,jackja01,3162062.533333333,jackja01,4.6,44.0,34.3,85.5,867,14.1,0.5811679543304636,-0.21824925718943097,0.4294721729060506,48.0,2005,6.25,Shooting Guard and Point Guard,Right,200.0
716,716,jacksbo01,3057447.333333333,jacksbo01,2.6,41.7,35.4,79.3,755,15.2,0.36427149108795603,-0.12651133301191309,0.2606991709564508,47.0,1997,6.083333333333333,Shooting Guard and Point Guard,Right,185.0
717,717,jacksda01,680269.6666666666,jacksda01,0.2,44.9,23.5,64.4,138,8.7,-1.114568031020048,-0.8604147264320556,-0.680054043614467,45.6,2008,6.75,Power Forward,Right,253.0
718,718,jacksfr01,815615.0,jacksfr01,1.1,43.4,31.4,74.0,61,9.4,0.048785726371581885,-0.5393319918107432,-0.7081828772727337,49.3,2017,6.25,Point Guard,Right,205.0
719,719,jacksji01,2403500.846153846,jacksji01,3.2,42.8,36.5,82.5,885,13.5,1.2712930646475322,0.6073920604082295,0.39821791328575434,46.7,1992,6.5,Shooting Guard and Small Forward,Right,220.0
720,720,jacksjo02,5090040.0,jacksjo02,1.9,41.5,29.4,65.0,156,11.2,0.8769358587520645,0.5156541362307115,-0.7956948042095632,45.2,2017,6.666666666666667,Small Forward and Shooting Guard,Right,200.0
